index,inchikey,smiles,homo,lumo,lumo_calib,homo_calib,PCE,PCE_calib
93,CQRHWDVYVYHSPY-NSJMMFDCNA-N,CN1C(=O)C(=Cc2onc(-c3ncnc(-c4c(F)c(F)cc5nsnc45)n3)c2C(=O)O)C(=O)N(C)C1=O,-7.30016815051973,-3.56985045606472,-3.87991023708085,-7.39914899358756,0.097090910776127,0.210805803641092
94,YQMVIOKYRVUCJC-NSJMMFDCNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(-c4nocc4C(=O)O)n3)c3nsnc23)C(=O)N(C)C1=O,-7.31707020621789,-3.84158042143172,-4.04053601838772,-7.39507048635648,0.255880821972144,0.318052871119741
95,SHLHPUUGHPVNKS-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4cnc(-c5scc6c5OCCS6)nc4)cc3o2)C(=O)N(C)C1=O,-5.84438531727753,-3.40959888734873,-4.02659480276905,-5.9645391368828,5.05748471240076,7.27188964906846
96,MMPVOOOHLHDULA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ncc(-c4ccc5ncoc5c4)cn3)c3c2SCCO3)C(=O)N(C)C1=O,-6.0137159745,-3.047675064,-3.65563453964809,-6.13011937037603,1.8136878619049,4.01270060857111
97,BFQZIPBFIVLQLW-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccsc2C(=O)c2cocc2-c2ccncn2)C(=O)N(C)C1=O,-6.81766401139896,-3.28060532859947,-3.83107590955664,-6.86047509874376,0.297253811335493,0.927190311478063
98,OHNWEVXMGQFDON-UHFFFAOYNA-N,O=C(c1nc2ccccc2o1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2nc3ccccc3o2)sc14,-5.93138836513105,-3.1293092175,-3.40965779719701,-6.05096183307817,2.58706050995118,3.30284223251189
99,YIIAADRXXLCOLI-UHFFFAOYNA-N,O=C(c1ccc2ncoc2c1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2ccc3ncoc3c2)sc14,-6.01842185982246,-2.9116181415,-3.1542160681526,-6.15726547198486,1.2339258566265,1.51844823964915
100,GTUKHYBELSIEKT-XYULLFFJNA-N,CN1C(=O)C(=Cc2onc(-c3c(C(=O)O)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.90672692672434,-3.58914246887214,-4.10989022785165,-6.99688835464815,0.503766941453597,1.06180388262535
101,SKRNTTYWAQJUCN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc3ccc(C#N)cc3c2-c2c(C#N)csc2C#N)C(=O)N(C)C1=O,-6.93556683243997,-3.60538395874143,-4.07640333446755,-7.02430912544536,0.481476056464829,0.939342882622884
102,KSAAVUPULBPVCM-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3csc4ccc(C#N)cc34)c2C#N)C(=O)N(C)C1=O,-6.80522901619243,-3.9194175513529,-4.38749796768263,-6.88351708524153,1.2660687360078,1.88623241259497
103,AWYACINVSHZVDI-UHFFFAOYNA-N,O=C(c1ncccn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2ncccn2)sc14,-5.7416021295,-2.938829526,-3.20124075409365,-5.92372667653031,2.83711622249792,3.05689606029625
104,CZIHDJQLJNDMQJ-UHFFFAOYNA-N,CN1C(=O)C(=C[Si]2(c3c(-c4nccnn4)sc4ccc(C#N)cc34)C=C3OCCOC3=C2)C(=O)N(C)C1=O,-5.86969420329588,-2.90991014182943,-3.40017274087099,-5.96024624394361,1.93543396689742,3.97964073720829
105,HDHHFUBQXJPRFN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3sc4ccc(C#N)cc4c3[SiH]3C=C4OCCOC4=C3)nn2)C(=O)N(C)C1=O,-5.94111986839511,-3.75208289884472,-4.32686231710117,-6.08186639247157,6.17903218750003,6.84073440618631
106,UGYWXUXBXXGFIM-UHFFFAOYNA-N,O=C(c1cncnc1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2cncnc2)sc14,-6.26541791896873,-3.210943371,-3.4854950127179,-6.42697590644295,1.26034149849147,1.5109830145469
107,QXTFTYVHYQKSSH-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3ccnc(-c4c(F)ccc5nsnc45)n3)nn2)C(=O)N(C)C1=O,-6.66815479305441,-3.75383650853319,-4.18313560181091,-6.71851676150397,1.35540528433328,2.25748635044834
108,YITDPFYZKMIOHI-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3nccc(-c4nccnn4)n3)c3nsnc23)C(=O)N(C)C1=O,-6.69391414947443,-3.48168238772073,-3.90449042753216,-6.82926891312777,0.703571964572166,1.16111568680138
109,XZALZKKOKAFEMJ-SCXYCHFONA-N,O=C(O)c1conc1C(=O)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2nocc2C(=O)O)sc14,-6.07212270011333,-3.10286486698334,-3.38315286064765,-6.23988311104698,1.73069953286587,1.98131076022439
110,SBEOMTYGBDKQQE-VJSLDGLSNA-N,CN1C(=O)C(=Cc2csc(-c3ncnc(C4=C5OCCOC5=C[Si]4(C)C)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.36727011831526,-2.82979016055252,-3.26906619570242,-6.42767140193863,0.363319362588989,0.917203828487603
111,HZWGTLBBLUAGNM-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ccc(C(=O)c4cocc4C(F)(F)F)s3)S2)C(=O)N(C)C1=O,-6.4490981265,-4.081707675,-4.53421028087292,-6.50641256382184,3.42412061923541,3.64063454767234
112,OQTMIJFOHSQJOE-SCXYCHFONA-N,O=C(O)c1cnoc1C(=O)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2oncc2C(=O)O)sc14,-6.22369941411069,-3.41512894369882,-3.69463549008843,-6.40823499106082,2.17539688841846,2.29706344988697
113,YHVXUNCPRAURLE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2ncc(-c3cc(F)cc4nsnc34)cn2)C(=O)N(C)C1=O,-6.58898440794414,-3.21490903869764,-3.49635332278246,-6.67021202523058,0.524458667842228,0.77137623407451
114,QJIBYHKBDIINDW-UHFFFAOYNA-N,O=C(c1cncnn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2cncnn2)sc14,-6.07271330233689,-3.374211678,-3.71406582361424,-6.23278924906471,2.94606851962421,3.52038136845986
115,GVYFLBCDYZDWLU-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3nccc(C#N)n3)c3nsnc23)C(=O)N(C)C1=O,-7.04832096038003,-3.60964254197619,-3.89003090342299,-7.07236397290625,0.339308902108848,0.568910997943282
116,WOQXJUBNZYSBRZ-UHFFFAOYNA-N,O=C(c1nccnn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2nccnn2)sc14,-5.85065519396322,-3.1862457478498,-3.56725361274596,-6.04592133632212,3.55129084043376,4.2190352488256
117,CDVAEQQXESKJHS-VJSLDGLSNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4nccc(-c5cscc5C(=O)O)n4)cc3o2)C(=O)N(C)C1=O,-6.50302174427296,-3.32705725441828,-3.81964302448022,-6.59461391389481,0.843045201549043,1.79044610472301
118,USEAKRQTFSTKCE-VJSLDGLSNA-N,CN1C(=O)C(=Cc2scc(-c3ccnc(-c4ccc5ncoc5c4)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.75797121985815,-3.14964337626869,-3.67431449248761,-6.87479545138292,0.240482868075783,0.637937193321873
119,PHQNAEQTTREHKX-UHFFFAOYNA-N,O=C(c1ncncn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2ncncn2)sc14,-5.99711332706207,-3.374211678,-3.6118096351897,-6.13716365450101,3.50167609850462,3.70375337805451
120,XZKDHBVJSQFXAE-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ncnc(-c4ncccn4)n3)c3c2SCCO3)C(=O)N(C)C1=O,-6.17680545808277,-3.13996786124102,-3.67311325776697,-6.26894122539234,1.40103216105956,3.07795938182101
121,BWYUKJSTLZGOAA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3ncnc(-c4scc5c4OCCS5)n3)n2)C(=O)N(C)C1=O,-5.89143088592905,-3.44654648044286,-3.96274821556257,-5.95353072863103,4.85744846407804,7.11322926980746
122,AWYLHUIGFOPYAM-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC=C(c3ncc(C(F)(F)F)cn3)C3N=C(F)C(F)=NC23)C(=O)N(C)C1=O,-6.69950519755095,-3.75485939274527,-4.25550794871352,-6.74343115136457,1.25889026404356,2.28040020412474
123,HKRPWRBJLBLNBU-UHFFFAOYNA-N,O=C(C=Cc1ccncn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)C=Cc2ccncn2)sc14,-5.98901442053364,-3.23756714405467,-3.45921505754938,-6.10966040702329,2.77893030872308,3.1246711335493
124,TXJDRJDPICXHCR-YLHGWYNBNA-N,CN1C(=O)C(=Cc2csc(-c3c(C4=CC(=C(C#N)C#N)C=CO4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.45310721950442,-3.32660871189256,-3.72768325928403,-6.47150240044463,0.947915474325633,2.08103470200262
125,VPKKUXZMTRGCEE-UHFFFAOYNA-N,C=Cc1ccnc(C(=O)c2cc3sc4cc5c(cc4c3s2)sc2cc(C(=O)c3nccc(C=C)n3)sc25)n1,-5.74069905474758,-2.86238227580949,-3.18762903469481,-5.9065698355406,2.42701868876192,3.12576375456075
126,HAONGYAIYZEGJA-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3cnc(C4=CC(=C(C#N)C#N)C=CO4)nc3)c2C#N)C(=O)N(C)C1=O,-6.57643763402613,-3.89660338980169,-4.40493303148174,-6.62844603299931,2.14409513492945,3.00639028991358
127,IUGWINKZBZRSOJ-UHFFFAOYNA-N,CN1C(=O)C(=CC2=CC(=C(C#N)C#N)C=C(c3ncc(-c4sc(C#N)cc4C#N)cn3)O2)C(=O)N(C)C1=O,-6.592745096963,-4.0980030087514,-4.62712729216117,-6.69308788665428,2.65262289297429,2.64046507145631
128,PZPYGUZXUNSZJF-PKRZOPRNNA-N,CN1C(=O)C(=Cc2sc3c(sc4c(F)c(-c5ncnc(C(=O)O)n5)sc43)c2F)C(=O)N(C)C1=O,-6.7147107936126,-3.72189596714899,-4.10602789776864,-6.78176312259734,1.12200278437382,1.79573879336641
129,ZEVZDWYJJQEBBF-UHFFFAOYNA-N,O=C(c1ccncn1)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2ccncn2)sc14,-5.97662464090492,-3.22827480640492,-3.53255840140374,-6.13663404410593,2.838357184546,3.34041754670467
130,CCOVZDSKQDWZJH-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3c(-c4scc5c4SCCS5)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-5.87850166574991,-3.38294536583517,-3.84563682345967,-6.01700838666543,4.54562086598439,5.89513624387573
131,CMMWGKMOGOUXAN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nc3ccc(-c4ccnc(-c5nccnn5)n4)cc3o2)C(=O)N(C)C1=O,-6.51202511421088,-3.5360139300667,-4.12384037290449,-6.64462106611493,1.32854683199779,2.45432386744545
132,DPDAAVOVSCMFSX-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3nccc(-c4ccc5ncoc5c4)n3)nn2)C(=O)N(C)C1=O,-6.51187059312422,-3.59593792858182,-4.21950920577123,-6.63772022993132,1.51438788266657,2.70688998868816
133,TXULJISJSGLCBD-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3c(c2)N(C)C(=O)C3=C2C(=O)N(C)c3cc(-c4cnc(C(F)(F)F)nc4)ccc32)C(=O)N(C)C1=O,-6.27609241528977,-3.8368052145,-4.2947173140601,-6.37534919806913,3.74494150773834,4.37607160482446
134,PMMZCSORUSGDHO-UHFFFAOYNA-N,N#Cc1sc(-c2cnc(-c3ccc4ncoc4c3)nc2)c(C#N)c1C1COc2nsnc2O1,-6.80900794478188,-3.4510855338292,-3.70850151464207,-6.97402526501787,0.48721991295874,0.538769491821941
135,FDAPISCJKOXXQF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3sc4ccc(C#N)cc4c3-c3ncccn3)c3c2OCCS3)C(=O)N(C)C1=O,-6.08130201519111,-2.94599480195393,-3.45484917106553,-6.20272342405483,1.12302168581823,2.49477096902193
136,KIDCEGRXVNPOMF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccnc(-c3c(-c4scc5c4SCCO5)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-5.85208597497376,-3.49943668746531,-3.97060737631083,-5.97048634144788,5.51323427719763,6.96000996111164
137,MSGORWFAOIAWIU-SCXYCHFONA-N,O=C(O)c1ccsc1C(=O)c1cc2sc3cc4c(cc3c2s1)sc1cc(C(=O)c2sccc2C(=O)O)sc14,-5.87722431906208,-2.8736113769594,-3.14048430801622,-6.0417355583398,1.73742614999456,2.04054851344355
138,VYPCYMVLKMTQPF-PKRZOPRNNA-N,CN1C(=O)C(=Cc2nccc(-c3ccc(C(=O)c4cocc4C(=O)O)s3)n2)C(=O)N(C)C1=O,-7.20899851729324,-3.39924894979162,-3.93398032640716,-7.34005034704547,0.053354363313991,0.294164914112154
139,RXYNXCZXZVBKIN-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ncc(-c3sc4ccc(C#N)cc4c3-c3scc4c3SCCO4)nn2)C(=O)N(C)C1=O,-6.10450568942312,-3.61159284639328,-4.13833065946864,-6.23659183703,3.97998210347339,5.08511315367363
140,LHLTZMBLHBMCJQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3c(-c4cncnn4)sc4ccc(C#N)cc34)c3c2OCCS3)C(=O)N(C)C1=O,-6.38968681357732,-3.15452650064908,-3.69939500422682,-6.52108218459907,0.807917604024272,1.75116555728588
141,MKGZEPVYPKCPNS-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3nc4ccccc4o3)c3c4cccc5cccc(c3c(-c3nc6ccccc6o3)c2c1=O)c54,-6.29524118191221,-2.88537385740165,-3.15298284816489,-6.21471620936885,0.550417908950404,1.26843598583121
142,GCHBIHUYRADBID-UHFFFAOYNA-N,CN1C(=O)C(=Cc2sc(-c3ccnc(C=Cc4ccncn4)n3)c3c2OCCS3)C(=O)N(C)C1=O,-6.31300974301535,-3.12930520675937,-3.57851901722338,-6.40502711266239,0.916411384182284,1.87350847027273
143,VBUACTVIMGUIDZ-CSKMVECVNA-N,CN1C(=O)C(=Cc2ccc3nc(-c4cocc4C(=O)c4ccc(-c5nocc5C(=O)O)s4)oc3c2)C(=O)N(C)C1=O,-6.49769276520933,-3.00773701364681,-3.51399216520381,-6.59233418782586,0.40516084076982,0.982253690665058
144,HISHEYDPDXIUNN-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3ccc4ncoc4c3)c3c4cccc5cccc(c3c(-c3ccc6ncoc6c3)c2c1=O)c54,-6.33413762848262,-2.8571953725,-3.12908708728923,-6.34393934955097,0.4560408161009,0.856864597823625
145,FANIWHZVXVDEQV-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3cc4cc(C#N)ccc4s3)c3c4cccc5cccc(c3c(-c3cc6cc(C#N)ccc6s3)c2c1=O)c54,-6.62783261587124,-3.19222446820337,-3.41573630991037,-6.61726569202931,0.434342256402288,0.753640578941201
146,HMWGKVLNOKLQLK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cnc(-c3c(-c4ccsc4C(=O)c4ccoc4)sc4ccc(C#N)cc34)nn2)C(=O)N(C)C1=O,-6.63317756104114,-3.73840843038898,-4.16825793884492,-6.74256652039939,1.44055607994098,2.10815100954813
147,QQJXGXZUFGZYBQ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2cocc2C(=O)c2sccc2-c2sc3ccc(C#N)cc3c2-c2nccnn2)C(=O)N(C)C1=O,-6.61241024301627,-2.938844667501,-3.31308030082637,-6.72214263822127,0.194159332816244,0.44411676777529
148,IBOSJWDIXQWREM-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3csc4ccc(C#N)cc34)c3c4cccc5cccc(c3c(-c3csc6ccc(C#N)cc36)c2c1=O)c54,-6.50546808438723,-3.09543911554502,-3.2799311072697,-6.47641438629444,0.498208789809989,0.822087963950384
149,DQFRVEDGFHBMAP-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3ncccn3)c3c4cccc5cccc(c3c(-c3ncccn3)c2c1=O)c54,-6.2314070505,-2.666715681,-3.01594808512871,-6.1786971688025,0.353570889516225,1.03604127383137
150,QPCUKMMKUILKIL-VJSLDGLSNA-N,CN1C(=O)C(=Cc2sc(C#N)c(-c3sc4ccc(C#N)cc4c3C(=O)O)c2C#N)C(=O)N(C)C1=O,-7.05844033062931,-4.0625722157846,-4.47747308637632,-7.10230150283076,0.826985080124457,1.26312571844597
151,GMAMBPWTHOAUDK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncc(-c4c(F)c(F)cc5nsnc45)cn3)c(F)c2F)C(=O)N(C)C1=O,-6.94828437993955,-3.36445117306292,-3.68609085967811,-7.08110285872788,0.232350267010179,0.367840269284198
152,LKQGEEUKXJJWBK-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3cnc(-c4c(F)c(F)cc(F)c4F)nc3)c3nsnc23)C(=O)N(C)C1=O,-6.90204435499303,-3.7279596765,-4.08440461682054,-7.04605905512958,0.659970374257341,0.897505549325568
153,UVUHPYBSHNCYBX-BEFZCSJLNA-N,Cn1c(=O)c2c(-c3nocc3C(=O)O)c3c4cccc5cccc(c3c(-c3nocc3C(=O)O)c2c1=O)c54,-6.37293250418634,-2.83644414455653,-3.04492557340828,-6.34835306702246,0.369821136545045,0.708124354291558
154,WMMXKEPFWKKDTR-BEFZCSJLNA-N,Cn1c(=O)c2c(-c3oncc3C(=O)O)c3c4cccc5cccc(c3c(-c3oncc3C(=O)O)c2c1=O)c54,-6.64136869234727,-3.10504594143464,-3.42114294664954,-6.63058728199636,0.32593681111052,0.736887010104852
155,UGILHELUAQVNCU-PKRZOPRNNA-N,CN1C(=O)C(=Cc2c3c(c(-c4cnc(C(=O)O)nc4)c4cscc24)N=S=N3)C(=O)N(C)C1=O,-6.0681387435,-4.190553213,-4.71406796445073,-6.16435069294424,6.74943260408796,5.02572693301952
156,OTQVTIRNSGRHPV-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3nccnn3)c3c4cccc5cccc(c3c(-c3nccnn3)c2c1=O)c54,-6.367463973,-2.8571953725,-3.061293970447,-6.29132187749727,0.401687121175807,0.852966156531017
157,YDZKTGKSRKEGJK-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3cc(F)cc4nsnc34)c3c4cccc5cccc(c3c(-c3cc(F)cc6nsnc36)c2c1=O)c54,-6.48803031062876,-2.9660409105,-3.15781515538581,-6.49906749293205,0.368703167972626,0.608970747830437
158,OUJSMHFTJGHJMD-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3c(F)ccc4nsnc34)c3c4cccc5cccc(c3c(-c3c(F)ccc6nsnc36)c2c1=O)c54,-6.34952398768096,-2.81171739732649,-2.8690263925281,-6.26731420810428,0.366211687651373,0.571316361041693
159,KVDXFLDOBGDSGJ-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3c(F)ncc4nsnc34)c3c4cccc5cccc(c3c(-c3c(F)ncc6nsnc36)c2c1=O)c54,-6.46375270157895,-3.21569571657762,-3.26286248171392,-6.38477866047993,0.764383377333409,0.988550848162681
160,JFSMBGHDJYNSJX-XYULLFFJNA-N,CN1C(=O)C(=Cc2noc(-c3ncc(-c4cscc4C(=O)O)cn3)c2C(=O)O)C(=O)N(C)C1=O,-7.15839506231455,-2.94097905919495,-3.46694642453461,-7.25219162792819,6.56476440757089E-08,0.068579767178879
161,DYKGZFJFDJACMR-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3nc(F)cc4nsnc34)c3c4cccc5cccc(c3c(-c3nc(F)cc6nsnc36)c2c1=O)c54,-6.48393568796479,-3.2345707215395,-3.35201845867516,-6.48440493041132,0.756726577862709,0.920860519097477
162,LAYZGXZMGPWHMS-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3c(F)c(F)cc(F)c3F)c3c4cccc5cccc(c3c(-c3c(F)c(F)cc(F)c3F)c2c1=O)c54,-6.6123664335,-3.047675064,-3.18642101619058,-6.52433096393929,0.298215193157562,0.600001399472623
163,SZJLGKKDUDFRHP-GLAYEKRENA-N,CN1C(=O)C(=Cc2scc(-c3nccc(-c4cc5ccn6c7ccccc7sc(c4)c56)n3)c2C(=O)O)C(=O)N(C)C1=O,-5.71414563596232,-2.88415190414317,-3.48571830122848,-5.86740082737039,2.72853241244552,5.2957338510614
164,MXPSANIOKFQXNK-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3c(C#N)csc3C#N)c3c4cccc5cccc(c3c(-c3c(C#N)csc3C#N)c2c1=O)c54,-6.75136508234556,-3.210943371,-3.36742411647397,-6.6652111240433,0.302320445633264,0.604353758424487
165,HMENOYPOPWJKNW-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3sc(C#N)cc3C#N)c3c4cccc5cccc(c3c(-c3sc(C#N)cc3C#N)c2c1=O)c54,-7.0477485855,-3.483057216,-3.76867193945258,-7.03436667244536,0.234951540176231,0.515472312889308
166,UZXCPOHBWJBADH-OKPOJWAQNA-N,CN1C(=O)C(=Cc2c(F)cc(-c3ncc(-c4cscc4C(=O)O)cn3)c3nsnc23)C(=O)N(C)C1=O,-6.45355330197358,-3.32957535985783,-3.60873333816622,-6.49222814899327,0.946329737702237,1.59924967524469
167,KVELEIUILMPWBB-OKPOJWAQNA-N,CN1C(=O)C(=Cc2scc(-c3cnc(-c4cc(F)cc5nsnc45)nc3)c2C(=O)O)C(=O)N(C)C1=O,-6.609940099994,-3.371785344494,-3.67809521591736,-6.68988057522061,0.712643279024642,1.08520029757001
168,SZKVFOYXAWDGGE-UHFFFAOYNA-N,Cn1c(=O)c2c(C3=CC(=C(C#N)C#N)C=CS3)c3c4cccc5cccc(c3c(C3=CC(=C(C#N)C#N)C=CS3)c2c1=O)c54,-6.421886742,-3.5646913695,-3.886068399041,-6.30394835848473,1.74476046661236,3.7319859777368
169,OLVXNVBBYXHAAT-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(-c4c(F)c(F)cc5nsnc45)n3)c(F)c2F)C(=O)N(C)C1=O,-7.238228277,-3.40986438518736,-3.63759033862377,-7.34716409325952,0.044962336393771,0.106862567408805
170,KLZBDPUMIBAPIF-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(-c4c(F)c(F)cc(F)c4F)n3)c3nsnc23)C(=O)N(C)C1=O,-7.10546582956525,-3.6513930588215,-3.92530969456296,-7.19157562787207,0.310050153690273,0.454824281569864
171,IGZUVPZYRQWRDT-UHFFFAOYNA-N,Cn1c(=O)c2c(C=Cc3ccncn3)c3c4cccc5cccc(c3c(C=Cc3ccncn3)c2c1=O)c54,-6.13085284681144,-2.97513889605454,-3.1150408295346,-6.07932926493066,1.06444631420788,1.75415514897292
172,FRFFWZWKAJLYLL-OKPOJWAQNA-N,CN1C(=O)C(=Cc2cc(F)c(-c3ccnc(-c4oncc4C(=O)O)n3)c3nsnc23)C(=O)N(C)C1=O,-7.29727417449023,-4.08983543267453,-4.47180097670994,-7.43679456247251,0.447699066319177,0.555154265982032
173,RJSFUHAHPMIHHD-NSJMMFDCNA-N,CN1C(=O)C(=Cc2onc(-c3ncnc(-c4sc5c(sc6c(F)csc65)c4F)n3)c2C(=O)O)C(=O)N(C)C1=O,-6.40203747116912,-3.5125655457879,-3.95780142581765,-6.48809359225072,1.7023810029047,2.81229993858527
174,BWKAVLKINRSMJB-UHFFFAOYNA-N,C=Cc1ccnc(-c2c3c(=O)n(C)c(=O)c3c(-c3nccc(C=C)n3)c3c4cccc5cccc(c23)c54)n1,-6.19232838913512,-2.61731441216951,-2.81142064515182,-6.11193642057555,0.346623641321764,0.798297810621929
175,GBJINQVAZGUIND-LNNLXFCONA-N,CN1C(=O)C(=Cc2sc(-c3nccc(C(=O)O)n3)c3c2OCCS3)C(=O)N(C)C1=O,-6.39233061323342,-3.26072354391969,-3.82467844572588,-6.46776937584593,0.968955925487731,2.49191310641387
176,WPVKPFOALKNVIO-UHFFFAOYNA-N,CN1C(=O)C(=Cc2ccc3nc(-c4ncc(C=Cc5ccncn5)cn4)oc3c2)C(=O)N(C)C1=O,-6.56463192981174,-3.374211678,-3.80854753695934,-6.61496367397647,0.794257567389665,1.66744016352597
177,ZOVVICLTEMLIGV-UHFFFAOYNA-N,CN1C(=O)C(=Cc2nccc(C=Cc3cnc(-c4nc5ccccc5o4)nc3)n2)C(=O)N(C)C1=O,-6.44767323258104,-3.0533697935817,-3.55666456121282,-6.52343227406827,0.532447937979023,1.33744075641477
178,FXQUGCZEVJYJCL-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3scc4c3SCCO4)c3c4cccc5cccc(c3c(-c3scc6c3SCCO6)c2c1=O)c54,-5.6762142145505,-2.6939270655,-3.01330141614486,-5.6941042042252,0,0
179,CEMLRGQLADGRBU-NSJMMFDCNA-N,CN1C(=O)C(=Cc2nccc(-c3sc4ccc(C#N)cc4c3-c3sccc3C(=O)O)n2)C(=O)N(C)C1=O,-6.47007860842773,-3.22989642115872,-3.73230610631283,-6.62803696627419,0.771152323176522,1.44701230385266
180,NVEYBBUQZLTRNF-NSJMMFDCNA-N,CN1C(=O)C(=Cc2csc(-c3c(-c4ccncn4)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.80821846502468,-3.09936752470304,-3.54361139664107,-6.90516050473974,0.146192088576926,0.452843261353711
181,KCEZNFBSWPDBEJ-UHFFFAOYNA-N,Cn1c(=O)c2c(-c3scc4c3OCCS4)c3c4cccc5cccc(c3c(-c3scc6c3OCCS6)c2c1=O)c54,-5.59376480995902,-2.65448050848581,-2.98434663718265,-5.60334204443091,0,0
182,PERMHWCBRZVSQJ-UHFFFAOYNA-N,CN1C(=O)C(=Cc2c(F)c(F)c(-c3ncnc(-c4nccnn4)n3)c(F)c2F)C(=O)N(C)C1=O,-6.82018410776926,-3.39408717608861,-3.74118514662632,-6.91922107071937,0.399274209084225,0.646124836679026
183,KJYPCPPBXXIQNI-CSKMVECVNA-N,CN1C(=O)C(=Cc2c(C#N)sc(-c3sc4ccc(C#N)cc4c3-c3cscc3C(=O)O)c2C#N)C(=O)N(C)C1=O,-6.68661020092492,-3.72503959141148,-4.0877913391153,-6.73763798977559,1.21508488247341,1.92762567595918
184,OBORFAGHBYNRFL-CSKMVECVNA-N,CN1C(=O)C(=Cc2scc(-c3c(-c4sc(C#N)cc4C#N)sc4ccc(C#N)cc34)c2C(=O)O)C(=O)N(C)C1=O,-6.76114248845279,-3.35429650646524,-3.77030421826431,-6.86633426605604,0.4338729901524,0.780415263125432
185,IMLDVHUAIQWLED-UHFFFAOYNA-N,CN1C(=O)C(=CC=Cc2ccnc(-c3c(-c4scc5c4SCCO5)sc4ccc(C#N)cc34)n2)C(=O)N(C)C1=O,-5.87409371615944,-3.37767403599715,-3.82473576862492,-6.01830398501395,4.55957584821174,5.8094432552372
